Score Crédito,Estado,Gênero,Idade,Tempo como cliente (meses),Saldo,Número de produtos,Possui Cartao de Crédito,Assina mensalidade,Renda Mensal Presumida (R$),Churn_2_meses
628,Minas Gerais,Masculino,29,3,113146.98,2,0,1,5197.878333333333,0
597,Minas Gerais,Feminino,39,8,162532.14,3,1,0,1502.144166666667,1
698,Rio de Janeiro,Feminino,40,0,92053.44,1,1,1,5986.742916666666,0
723,São Paulo,Masculino,48,7,0.0,2,1,1,6278.940833333332,0
586,São Paulo,Feminino,28,5,0.0,3,1,0,7103.641666666666,1
633,Minas Gerais,Feminino,29,8,104944.1,1,1,1,4070.185833333333,0
564,São Paulo,Masculino,31,4,0.0,2,1,0,2230.00125,0
649,São Paulo,Feminino,31,2,0.0,2,1,0,633.35875,0
622,São Paulo,Feminino,30,4,107879.04,1,0,1,8203.9425,0
459,Minas Gerais,Masculino,46,7,110356.42,1,1,0,207.04708333333332,1
718,São Paulo,Masculino,27,2,0.0,2,0,0,1092.885,0
655,Rio de Janeiro,Feminino,34,4,109783.69,2,1,0,5584.763333333332,0
696,São Paulo,Masculino,22,9,149777.0,1,1,1,8251.372083333334,0
637,São Paulo,Feminino,38,3,104339.56,1,0,0,4995.119166666666,0
630,Rio de Janeiro,Feminino,21,1,85818.18,1,1,1,5545.929166666666,0
592,São Paulo,Masculino,37,4,212692.97,1,0,0,7349.7925,0
634,Minas Gerais,Masculino,37,1,89696.84,2,1,1,8049.161666666668,0
608,São Paulo,Feminino,28,9,0.0,2,1,1,5210.917500000001,0
565,Minas Gerais,Feminino,32,9,68067.24,1,1,0,5970.315833333332,0
763,Rio de Janeiro,Masculino,67,9,148564.66,1,0,1,3634.85,0
665,São Paulo,Feminino,55,8,136354.16,1,1,1,3907.07875,0
649,São Paulo,Masculino,38,1,122214.0,1,0,1,3706.894166666667,0
695,São Paulo,Masculino,45,3,0.0,2,1,1,1283.0670833333334,0
775,Minas Gerais,Masculino,70,6,119684.88,2,1,1,3105.500833333333,0
788,São Paulo,Feminino,39,3,135139.33,1,0,1,4711.92,0
569,Minas Gerais,Feminino,42,9,146100.75,1,1,0,1357.2504166666665,1
726,Rio de Janeiro,Feminino,56,8,123110.9,3,0,1,5421.4075,1
564,Minas Gerais,Feminino,44,3,111760.4,3,1,1,4363.43625,1
544,São Paulo,Feminino,32,9,110728.39,1,1,1,606.6508333333334,0
614,São Paulo,Feminino,41,8,121558.46,1,1,1,24.95,0
453,Minas Gerais,Feminino,38,8,120623.21,1,1,0,5404.082916666667,0
471,São Paulo,Feminino,58,4,114713.57,1,1,1,1513.12625,0
829,Minas Gerais,Feminino,37,3,103457.76,1,0,0,46.42166666666666,0
754,Minas Gerais,Masculino,57,2,101134.87,2,1,1,2956.43375,0
749,Minas Gerais,Masculino,46,10,78136.36,2,1,1,3061.290833333333,0
667,São Paulo,Masculino,23,1,0.0,2,1,0,3815.549583333333,0
670,Rio de Janeiro,Masculino,30,3,133446.34,1,0,0,131.45624999999998,0
670,São Paulo,Feminino,33,7,0.0,2,1,1,3674.492083333333,0
623,Minas Gerais,Feminino,48,1,108076.33,1,1,0,4952.3025,1
571,São Paulo,Masculino,32,5,131354.25,1,1,0,5219.022083333333,0
641,Minas Gerais,Feminino,37,7,62974.64,2,0,1,1625.6845833333334,0
551,Minas Gerais,Feminino,30,2,143340.44,1,1,0,6074.853749999998,0
741,Minas Gerais,Masculino,36,8,116993.43,2,1,0,7034.009166666668,0
472,São Paulo,Masculino,31,4,58662.92,2,0,1,3055.083333333333,0
650,Rio de Janeiro,Masculino,41,3,128808.65,3,0,0,4736.56375,1
625,São Paulo,Masculino,45,7,137555.44,1,0,0,5191.9875,0
650,Minas Gerais,Masculino,34,4,142393.11,1,1,1,469.8533333333333,0
535,São Paulo,Feminino,38,8,0.0,2,1,0,5692.526666666668,0
649,São Paulo,Feminino,41,2,125785.23,1,1,1,2938.4966666666664,0
689,São Paulo,Masculino,22,4,136444.25,1,1,0,2165.84375,1
694,Rio de Janeiro,Masculino,38,7,121527.4,1,1,0,4728.3758333333335,0
655,Minas Gerais,Masculino,52,9,144696.75,1,1,1,2042.74125,0
620,São Paulo,Masculino,36,8,0.0,2,1,1,6080.749583333332,0
577,São Paulo,Feminino,35,10,0.0,2,1,1,1048.4004166666666,0
401,Minas Gerais,Masculino,48,8,128140.17,1,1,0,7323.064583333333,1
599,São Paulo,Masculino,25,6,120383.41,1,1,1,1037.62875,0
481,São Paulo,Feminino,57,9,0.0,3,1,1,7071.639583333334,1
704,São Paulo,Masculino,42,8,129735.3,2,1,1,7481.89875,0
698,Rio de Janeiro,Feminino,31,8,185078.26,1,0,0,4805.739166666667,1
480,São Paulo,Feminino,28,6,0.0,2,0,0,2005.496666666667,0
682,São Paulo,Masculino,42,0,0.0,1,1,1,6701.2075,0
700,Rio de Janeiro,Masculino,31,7,0.0,2,0,1,6047.998333333332,0
492,São Paulo,Masculino,29,1,144591.96,1,1,1,8178.906666666668,0
444,São Paulo,Feminino,45,4,0.0,2,1,0,6735.5625,1
624,São Paulo,Masculino,36,6,0.0,2,0,0,3526.485,0
709,São Paulo,Masculino,37,7,0.0,1,1,0,6645.281666666668,0
557,Minas Gerais,Masculino,68,2,100194.44,1,1,1,1608.180833333333,0
646,Minas Gerais,Masculino,50,6,145295.31,2,1,1,1158.9475,0
719,Minas Gerais,Masculino,28,3,106070.29,2,1,1,7662.22125,0
706,Minas Gerais,Feminino,47,6,120621.89,1,1,1,5866.820833333334,0
660,São Paulo,Masculino,38,7,0.0,2,0,1,6107.730416666666,0
667,São Paulo,Masculino,36,9,0.0,2,1,1,1669.262083333333,0
705,São Paulo,Masculino,30,1,0.0,1,1,1,7554.18,0
598,Minas Gerais,Feminino,27,10,171283.91,1,1,1,3505.671666666666,0
669,São Paulo,Masculino,26,4,0.0,2,1,1,8233.0975,0
580,Minas Gerais,Feminino,38,1,128218.47,1,1,0,5248.07625,1
676,São Paulo,Feminino,32,5,0.0,2,1,1,3144.3920833333336,0
714,Minas Gerais,Masculino,28,7,77776.39,1,1,0,7405.71125,0
597,Minas Gerais,Feminino,72,6,124978.19,2,1,1,297.68583333333333,0
559,São Paulo,Masculino,29,1,0.0,2,0,0,6484.990000000002,0
564,São Paulo,Feminino,28,1,0.0,1,1,1,6767.835416666666,0
850,Rio de Janeiro,Masculino,51,3,109799.55,2,1,1,519.0733333333334,1
689,São Paulo,Masculino,39,7,0.0,2,0,0,621.5454166666667,0
758,Minas Gerais,Feminino,61,8,125397.21,1,1,0,7591.00375,1
604,Rio de Janeiro,Feminino,71,10,0.0,2,1,1,5416.008333333333,0
733,Minas Gerais,Masculino,38,9,111347.37,2,0,1,8119.707083333334,0
778,Rio de Janeiro,Masculino,40,8,104291.41,2,1,1,4896.129583333333,0
732,Minas Gerais,Feminino,61,9,94867.18,2,1,1,6563.6500000000015,1
646,São Paulo,Masculino,24,8,0.0,2,0,0,3858.87,0
597,São Paulo,Feminino,33,6,135703.59,2,0,0,3118.785,0
821,Minas Gerais,Feminino,37,5,106453.53,2,0,1,5308.875,0
640,São Paulo,Masculino,43,7,132412.38,1,0,0,2899.3458333333333,1
511,Minas Gerais,Feminino,40,9,124401.6,1,1,0,8283.926666666666,1
805,São Paulo,Masculino,46,6,118022.06,3,1,0,6776.797916666666,1
540,Minas Gerais,Masculino,39,1,82531.11,1,1,0,4753.855000000001,0
705,Rio de Janeiro,Masculino,44,0,184552.12,1,1,0,2869.179166666667,1
540,Minas Gerais,Masculino,39,4,127278.31,1,1,1,672.9308333333332,0
532,Rio de Janeiro,Feminino,66,3,0.0,1,1,1,4801.1258333333335,0
535,São Paulo,Feminino,45,2,0.0,2,0,1,7109.23125,0
627,Minas Gerais,Masculino,23,5,184244.86,1,1,0,4295.800833333334,0
646,São Paulo,Masculino,52,8,59669.43,1,0,0,7187.3254166666675,1
515,São Paulo,Feminino,25,7,79543.59,1,0,1,1615.5341666666666,0
697,São Paulo,Feminino,39,6,151553.19,1,1,1,1872.762083333333,0
652,Minas Gerais,Masculino,27,2,166527.88,2,0,1,6083.654166666667,0
579,Minas Gerais,Masculino,28,6,150329.15,1,1,0,6064.934166666668,0
760,São Paulo,Masculino,43,8,121911.59,1,1,0,8054.680416666666,0
769,São Paulo,Masculino,51,9,156773.78,2,1,0,1677.4079166666668,0
498,Rio de Janeiro,Masculino,29,8,127864.26,1,1,1,1944.9125,0
774,São Paulo,Masculino,53,4,113709.28,1,1,1,6411.997083333333,1
705,Minas Gerais,Feminino,43,7,79974.55,1,1,1,4296.180416666667,0
648,São Paulo,Feminino,44,2,0.0,2,1,1,2443.842916666667,0
688,São Paulo,Feminino,51,5,0.0,1,1,0,3817.67125,1
592,Rio de Janeiro,Masculino,38,0,0.0,1,1,0,2749.436666666666,1
705,São Paulo,Masculino,33,3,144427.96,2,1,0,4743.549583333333,0
654,São Paulo,Masculino,42,7,99263.09,1,1,1,2816.995833333333,0
624,São Paulo,Feminino,32,2,79368.87,2,1,1,6061.3308333333325,0
594,São Paulo,Feminino,30,10,0.0,2,1,1,5169.654583333334,0
695,Rio de Janeiro,Feminino,34,9,0.0,2,1,1,2812.588333333333,0
597,São Paulo,Masculino,28,2,0.0,3,1,1,3279.49875,0
758,São Paulo,Feminino,52,7,125095.94,1,1,0,7132.909583333332,1
737,Minas Gerais,Feminino,40,2,162485.8,2,1,0,6224.221666666667,0
694,Minas Gerais,Masculino,37,1,95668.82,2,1,0,4180.647916666667,0
683,São Paulo,Masculino,25,4,0.0,2,1,0,6362.426666666666,0
538,Rio de Janeiro,Feminino,30,8,0.0,2,1,1,1716.3729166666665,0
669,São Paulo,Masculino,37,4,0.0,1,1,0,5522.513749999999,0
730,São Paulo,Feminino,34,5,74197.38,2,1,0,4036.48,0
622,São Paulo,Feminino,31,1,89688.94,1,1,1,6346.06125,0
714,Rio de Janeiro,Feminino,33,10,103121.33,2,1,1,2069.6670833333333,0
569,Rio de Janeiro,Feminino,34,3,0.0,1,1,0,5583.230416666666,0
668,Minas Gerais,Feminino,59,5,120170.07,1,0,1,2102.2833333333333,0
628,São Paulo,Masculino,32,9,149136.31,2,1,1,683.42125,0
600,São Paulo,Masculino,40,1,141136.79,1,1,1,2825.1595833333336,0
693,São Paulo,Feminino,43,4,152341.55,1,1,0,385.0741666666667,0
704,São Paulo,Masculino,36,7,120026.98,2,0,1,4191.73875,0
527,Rio de Janeiro,Masculino,33,9,132168.28,1,0,0,4113.922916666666,0
553,Minas Gerais,Masculino,43,6,85200.82,2,1,1,6690.587083333333,0
575,Rio de Janeiro,Masculino,53,1,84903.33,2,0,1,1083.9916666666666,0
626,São Paulo,Feminino,32,0,0.0,2,0,0,7798.855833333334,0
582,São Paulo,Masculino,20,4,0.0,1,1,1,2323.4858333333336,0
683,Rio de Janeiro,Masculino,40,8,0.0,1,1,0,3160.3425,0
850,São Paulo,Masculino,30,9,121535.18,1,0,0,1679.727916666667,0
653,Rio de Janeiro,Masculino,35,6,116662.96,2,1,1,994.3420833333333,0
679,São Paulo,Masculino,60,8,0.0,2,1,1,2140.870833333333,0
549,Minas Gerais,Feminino,49,6,124829.16,1,0,1,3897.973333333333,0
850,Rio de Janeiro,Feminino,36,2,155180.56,2,0,0,7058.980833333334,0
558,Minas Gerais,Feminino,32,1,108262.87,1,1,1,288.97125,0
528,Rio de Janeiro,Masculino,40,4,0.0,2,1,0,1058.3208333333334,0
801,São Paulo,Masculino,38,5,0.0,2,1,0,2760.677916666667,0
513,Rio de Janeiro,Masculino,48,2,0.0,1,1,1,4779.547083333334,1
666,Minas Gerais,Masculino,38,6,99812.88,2,1,1,6598.24875,0
606,São Paulo,Masculino,35,2,132164.26,1,0,1,6867.31625,0
599,Minas Gerais,Masculino,45,10,103583.05,1,1,0,5505.3204166666665,1
544,Minas Gerais,Masculino,39,4,142406.43,2,1,0,6109.89375,0
529,Rio de Janeiro,Masculino,38,7,99842.5,2,1,0,3760.669166666666,1
850,São Paulo,Feminino,41,5,0.0,2,1,1,1451.142916666667,0
497,São Paulo,Masculino,41,9,0.0,1,0,0,919.77,0
764,São Paulo,Feminino,39,5,81042.42,1,0,1,4575.215416666667,0
603,São Paulo,Feminino,48,5,0.0,1,1,0,4186.608333333334,1
609,São Paulo,Masculino,40,6,0.0,2,1,1,4059.0141666666655,0
487,São Paulo,Masculino,53,4,199689.49,1,1,1,1008.6608333333335,1
748,São Paulo,Masculino,33,1,142645.43,1,0,0,2880.5275,0
710,Rio de Janeiro,Feminino,75,5,0.0,2,1,1,390.70375,0
432,Minas Gerais,Feminino,45,3,110219.14,1,1,0,1793.6125,1
534,Rio de Janeiro,Masculino,51,3,0.0,2,0,1,869.0129166666667,0
607,São Paulo,Masculino,25,3,0.0,2,0,0,7793.696666666668,0
551,Rio de Janeiro,Masculino,32,4,0.0,2,1,0,2225.8554166666668,0
674,São Paulo,Masculino,45,7,142072.02,1,1,0,1542.2204166666668,0
525,São Paulo,Feminino,25,6,0.0,2,1,0,3731.943333333333,0
645,Minas Gerais,Masculino,33,8,149564.61,1,0,0,6246.41,0
755,São Paulo,Feminino,43,9,0.0,2,1,0,752.77875,0
708,Minas Gerais,Masculino,37,8,153366.13,1,1,1,1121.3475,0
715,São Paulo,Masculino,21,6,76467.16,1,1,1,7229.655,0
727,São Paulo,Feminino,26,9,121508.28,1,1,1,6116.06,0
559,Rio de Janeiro,Feminino,27,1,0.0,1,0,1,43.76375,0
545,Rio de Janeiro,Masculino,36,8,73211.12,2,1,0,3732.8058333333333,1
524,São Paulo,Masculino,22,9,0.0,2,1,0,3100.2225,0
707,São Paulo,Feminino,55,1,0.0,2,0,1,2267.061666666667,0
671,Rio de Janeiro,Masculino,38,0,92674.94,2,1,0,151.98208333333338,0
439,Rio de Janeiro,Masculino,52,3,96196.24,4,1,0,8286.438333333334,1
667,Minas Gerais,Feminino,36,1,114391.62,1,1,1,2225.5225,0
831,Minas Gerais,Masculino,32,9,80262.66,1,1,0,8119.490833333332,0
545,Rio de Janeiro,Feminino,33,7,173331.52,1,1,0,6268.87,0
604,Rio de Janeiro,Feminino,35,7,147285.52,1,1,1,2408.6270833333333,0
657,Rio de Janeiro,Masculino,67,5,119785.47,2,1,1,4480.596666666667,0
487,Rio de Janeiro,Feminino,36,1,140137.15,1,1,0,8086.388749999999,0
750,Minas Gerais,Feminino,52,6,107467.56,1,1,0,5259.715833333333,1
694,Minas Gerais,Feminino,37,8,98218.04,2,1,0,7598.1025,1
711,Minas Gerais,Feminino,35,2,133607.75,1,1,1,5024.43,0
551,São Paulo,Masculino,37,3,0.0,2,1,1,2107.433333333333,0
559,São Paulo,Feminino,38,8,95139.41,1,1,1,3607.310833333333,0
620,São Paulo,Feminino,29,3,0.0,2,0,1,6391.345,0
660,Rio de Janeiro,Masculino,42,5,0.0,2,1,0,4812.899583333333,0
449,São Paulo,Feminino,37,6,0.0,2,1,0,3424.02,0
703,Minas Gerais,Feminino,26,1,97331.19,1,1,0,2654.8954166666667,0
795,Minas Gerais,Masculino,37,2,139265.63,2,1,1,8281.080833333332,0
594,São Paulo,Feminino,31,9,0.0,1,0,1,238.29625,0
586,Rio de Janeiro,Masculino,34,5,168094.01,1,0,0,835.7754166666667,0
613,Minas Gerais,Feminino,30,5,131563.88,2,1,0,7109.9575,0
601,São Paulo,Masculino,44,3,0.0,2,1,0,1275.29625,0
657,São Paulo,Masculino,50,9,0.0,2,0,0,1548.8108333333332,0
531,São Paulo,Masculino,31,3,0.0,1,1,1,1774.5554166666668,0
621,Minas Gerais,Masculino,47,7,107363.29,1,1,1,2783.3033333333333,0
782,São Paulo,Feminino,33,2,94493.03,1,0,1,4244.432916666667,0
528,Minas Gerais,Feminino,29,9,170214.23,2,1,0,2053.5,0
696,São Paulo,Masculino,52,6,139781.06,1,1,0,1143.5583333333334,1
586,São Paulo,Feminino,35,7,0.0,2,1,0,2948.362083333333,0
626,Rio de Janeiro,Feminino,26,8,148610.41,3,0,1,4354.2508333333335,1
498,São Paulo,Masculino,73,2,170241.7,2,1,1,6891.998333333332,0
691,São Paulo,Feminino,33,1,128306.83,1,1,1,4732.532916666666,0
568,São Paulo,Feminino,47,7,0.0,2,1,1,1915.76625,0
715,São Paulo,Feminino,35,3,0.0,1,1,1,6333.848333333332,0
680,Minas Gerais,Masculino,32,7,175454.0,1,0,1,3222.913333333333,0
802,Rio de Janeiro,Masculino,41,6,0.0,2,1,0,1971.752083333333,0
539,São Paulo,Feminino,22,0,100885.93,2,1,1,1615.5270833333334,0
494,São Paulo,Masculino,69,9,93320.8,1,1,1,1020.3933333333333,0
594,Minas Gerais,Masculino,38,6,63176.44,2,1,1,602.7533333333333,0
596,São Paulo,Masculino,33,2,139451.67,1,0,0,2630.9216666666666,0
649,São Paulo,Feminino,52,8,49113.75,1,1,0,1744.10125,0
699,Minas Gerais,Masculino,32,1,123906.22,3,1,1,5310.159166666667,1
787,São Paulo,Feminino,40,6,0.0,2,1,1,3506.3325,0
604,São Paulo,Masculino,28,7,0.0,2,0,0,2441.485,0
489,Minas Gerais,Feminino,52,1,131441.51,1,1,0,1551.67125,1
651,São Paulo,Masculino,56,2,0.0,1,1,0,4771.778333333333,1
698,São Paulo,Masculino,57,6,136325.48,2,1,1,3022.88625,1
578,Minas Gerais,Feminino,38,4,113150.44,2,1,0,7363.024583333333,1
538,Rio de Janeiro,Feminino,42,9,0.0,1,0,0,6368.998333333332,0
696,São Paulo,Feminino,33,4,0.0,2,1,1,3057.152083333333,0
507,Minas Gerais,Feminino,46,8,102785.16,1,1,1,2930.153333333333,0
685,Rio de Janeiro,Masculino,34,6,83264.28,1,0,0,402.6366666666667,0
705,Minas Gerais,Masculino,41,4,72252.64,2,1,1,5938.110833333332,0
499,Minas Gerais,Feminino,29,6,148051.52,1,1,0,4942.6641666666665,0
717,São Paulo,Feminino,76,9,138489.66,1,1,1,2850.005833333333,0
510,São Paulo,Masculino,63,8,0.0,2,1,1,4803.8275,0
632,São Paulo,Masculino,32,6,111589.33,1,1,1,7099.291249999998,0
668,Minas Gerais,Feminino,39,0,122104.79,1,1,0,4706.11125,1
744,Minas Gerais,Masculino,32,4,96106.83,1,1,1,3325.532083333333,0
663,Minas Gerais,Masculino,42,7,115930.87,1,1,0,827.6158333333333,0
638,Minas Gerais,Feminino,37,7,124513.66,2,1,0,6608.787083333334,0
688,São Paulo,Feminino,54,9,0.0,1,1,0,7967.192916666668,1
588,Rio de Janeiro,Masculino,46,8,0.0,1,1,0,2580.467083333333,0
631,São Paulo,Masculino,33,7,0.0,1,1,1,2418.4591666666665,1
687,Rio de Janeiro,Masculino,35,8,100988.39,2,1,0,926.9695833333334,0
599,São Paulo,Masculino,44,10,118577.24,1,1,1,1310.355,0
718,Rio de Janeiro,Masculino,28,6,0.0,2,1,0,6119.8274999999985,0
730,São Paulo,Masculino,27,5,0.0,2,1,1,4836.747083333333,0
533,São Paulo,Feminino,39,2,0.0,1,0,1,3069.580833333333,1
711,Rio de Janeiro,Feminino,28,5,0.0,2,1,1,3914.998333333333,0
555,Rio de Janeiro,Feminino,26,9,0.0,2,0,1,6621.584583333332,0
850,São Paulo,Feminino,42,9,113311.11,1,1,1,8258.072916666666,0
678,São Paulo,Feminino,41,9,0.0,1,0,0,548.3345833333334,0
576,São Paulo,Masculino,32,7,0.0,2,1,0,194.2045833333333,0
835,Minas Gerais,Masculino,20,4,124365.42,1,0,0,7508.239166666666,1
592,São Paulo,Masculino,42,1,147249.29,2,1,1,2625.9591666666665,0
774,São Paulo,Masculino,36,7,103688.19,1,0,1,4957.155833333333,0
620,São Paulo,Feminino,29,1,138740.24,2,0,0,6445.8587499999985,0
519,Rio de Janeiro,Masculino,39,4,111900.14,1,1,1,4065.7154166666655,0
734,Rio de Janeiro,Feminino,37,0,152760.24,1,1,1,2041.270833333333,0
763,Minas Gerais,Masculino,31,7,143966.3,2,1,1,5844.29,1
733,São Paulo,Masculino,51,10,141556.96,1,1,0,5424.56375,0
650,São Paulo,Feminino,43,6,0.0,2,1,1,679.24625,0
538,São Paulo,Feminino,33,5,0.0,2,1,0,5290.100416666667,0
577,São Paulo,Feminino,46,1,0.0,1,1,1,6614.605416666666,0
792,São Paulo,Masculino,30,8,0.0,2,1,0,8318.508333333333,0
686,São Paulo,Feminino,41,10,0.0,1,1,1,6011.362916666666,1
589,São Paulo,Masculino,29,2,0.0,2,0,1,4096.6779166666665,0
530,São Paulo,Masculino,25,9,162560.32,1,1,0,2672.0429166666668,0
778,Minas Gerais,Feminino,29,7,123229.46,1,1,0,7550.87875,0
616,Rio de Janeiro,Masculino,31,7,76665.71,2,1,1,6825.378333333332,0
550,São Paulo,Masculino,38,9,140278.99,3,1,1,7144.0441666666675,1
655,São Paulo,Feminino,51,3,0.0,2,0,1,658.3758333333334,0
721,São Paulo,Masculino,46,1,115764.32,2,0,0,4289.61625,0
499,Minas Gerais,Masculino,36,5,131142.53,2,1,0,7288.269166666666,0
511,São Paulo,Masculino,45,5,68375.27,1,1,0,8048.34375,1
579,Minas Gerais,Feminino,39,5,117833.3,3,0,0,242.95833333333331,1
696,Rio de Janeiro,Feminino,36,7,0.0,2,1,1,3429.1079166666664,0
681,São Paulo,Masculino,34,7,0.0,2,0,0,5445.274583333333,0
815,São Paulo,Masculino,45,7,0.0,1,0,1,2203.55125,1
681,Rio de Janeiro,Masculino,30,2,111093.01,1,1,0,2874.41625,0
641,Rio de Janeiro,Masculino,42,9,132657.55,1,1,0,1473.632916666667,0
591,São Paulo,Feminino,56,9,128882.49,1,1,1,8176.7475,1
565,Minas Gerais,Masculino,59,9,69129.59,1,1,1,7112.730416666666,0
487,São Paulo,Masculino,37,6,0.0,2,1,1,5269.892083333333,0
729,São Paulo,Masculino,39,4,121404.64,1,1,1,6650.757083333334,0
505,Rio de Janeiro,Feminino,45,9,131355.3,3,1,0,8141.472083333332,1
580,São Paulo,Feminino,35,1,102097.33,1,0,1,7011.9104166666675,0
642,São Paulo,Masculino,40,1,154863.15,1,1,1,5752.187916666668,0
850,Rio de Janeiro,Feminino,41,3,99945.93,2,1,0,2965.804583333333,0
616,Minas Gerais,Masculino,39,2,121704.32,2,1,0,2314.8458333333333,0
526,Rio de Janeiro,Feminino,43,3,0.0,2,1,0,1321.0495833333332,0
523,Minas Gerais,Masculino,35,8,138782.76,1,1,1,7754.955416666668,0
663,São Paulo,Masculino,35,9,0.0,2,1,1,8149.178333333332,0
840,São Paulo,Masculino,30,8,136291.71,1,1,0,2254.7241666666664,0
570,Minas Gerais,Masculino,42,0,107856.57,2,1,0,5313.701666666667,0
676,Minas Gerais,Feminino,26,1,108348.66,1,0,0,2509.6558333333332,1
689,São Paulo,Masculino,47,1,93871.95,3,1,0,6536.600833333334,1
703,Rio de Janeiro,Feminino,45,1,0.0,1,1,0,7616.004583333332,1
491,Minas Gerais,Masculino,19,2,125860.2,1,0,0,5403.770833333333,0
584,São Paulo,Masculino,49,8,172713.44,1,1,0,4744.200416666667,0
810,São Paulo,Feminino,51,5,0.0,2,0,1,7688.530833333332,0
745,Rio de Janeiro,Feminino,59,8,0.0,1,1,1,1505.2075000000002,0
625,São Paulo,Feminino,39,3,130786.92,1,0,1,5054.83625,0
535,São Paulo,Feminino,29,2,112367.34,1,1,0,7734.615000000002,0
729,Rio de Janeiro,Feminino,45,7,91091.06,2,1,0,2963.88,0
655,São Paulo,Feminino,26,7,106198.5,1,0,1,1334.1841666666667,0
751,São Paulo,Masculino,47,5,142669.93,2,1,0,6781.706666666666,0
525,São Paulo,Masculino,33,1,112833.35,1,0,1,7299.1066666666675,0
532,São Paulo,Feminino,40,5,0.0,2,0,1,7379.154583333332,0
696,Rio de Janeiro,Feminino,43,4,0.0,2,1,1,2766.932083333333,0
786,Minas Gerais,Feminino,32,2,104336.43,2,0,0,2481.65875,0
580,São Paulo,Masculino,55,6,104305.74,1,0,1,7322.925416666666,0
596,Minas Gerais,Masculino,47,5,140187.1,2,1,1,7262.970833333333,0
683,São Paulo,Masculino,39,4,0.0,2,1,0,7154.8670833333335,0
747,São Paulo,Feminino,45,1,114959.12,1,1,0,7890.099583333334,1
602,São Paulo,Masculino,33,5,164704.38,1,0,1,7529.8375000000015,1
779,São Paulo,Masculino,62,10,119096.55,1,0,1,4874.07875,0
551,São Paulo,Masculino,31,1,0.0,2,1,1,7712.7266666666665,0
666,São Paulo,Masculino,47,2,0.0,1,1,0,1460.290416666667,1
526,Rio de Janeiro,Masculino,30,8,0.0,1,1,0,1510.458333333333,0
849,São Paulo,Feminino,41,9,115465.28,1,1,0,4298.9375,0
471,São Paulo,Feminino,27,4,0.0,2,1,0,5110.087083333333,0
628,Rio de Janeiro,Masculino,43,3,184926.61,1,1,0,5122.39875,0
674,Minas Gerais,Masculino,43,8,85957.88,2,1,0,364.89125,0
797,São Paulo,Masculino,32,10,114084.6,1,0,1,5240.92875,0
590,Rio de Janeiro,Feminino,29,2,166930.76,2,1,0,5103.6554166666665,0
588,São Paulo,Feminino,27,8,0.0,1,1,0,836.0991666666667,0
577,São Paulo,Masculino,29,7,0.0,2,1,1,2311.38125,0
571,São Paulo,Feminino,38,6,107193.82,2,0,0,1623.4558333333334,0
680,São Paulo,Masculino,36,3,116275.12,1,1,1,2658.1583333333333,0
648,Rio de Janeiro,Feminino,27,7,0.0,2,1,1,6794.184583333333,0
618,São Paulo,Masculino,39,2,91068.56,1,1,0,1107.4454166666667,0
648,Minas Gerais,Masculino,41,5,123049.21,1,0,1,211.115,0
759,São Paulo,Feminino,39,6,0.0,2,1,1,5854.069583333334,0
585,São Paulo,Masculino,40,7,0.0,2,0,0,6089.874166666667,0
774,São Paulo,Feminino,42,3,137781.65,1,0,0,8304.84125,0
697,Minas Gerais,Feminino,48,2,108128.96,2,1,1,4331.015416666666,0
605,Rio de Janeiro,Masculino,39,10,105317.73,2,1,0,5750.8899999999985,0
676,São Paulo,Masculino,20,1,80569.73,1,0,0,2859.249166666666,0
678,São Paulo,Feminino,22,4,174852.89,1,1,1,1172.8775,0
495,Rio de Janeiro,Feminino,45,3,89158.94,3,1,0,5632.073333333334,1
787,São Paulo,Feminino,85,10,0.0,2,1,1,4855.748333333334,0
770,São Paulo,Masculino,36,2,89800.14,1,1,1,4413.4454166666665,0
817,Minas Gerais,Masculino,45,9,101207.75,1,0,0,3675.463333333333,1
659,São Paulo,Masculino,43,1,106086.42,2,1,0,1120.8595833333334,0
693,São Paulo,Masculino,21,1,0.0,2,1,1,145.58416666666668,0
744,São Paulo,Masculino,47,9,0.0,2,1,0,4715.132083333333,0
829,Rio de Janeiro,Feminino,26,8,101440.36,2,1,1,805.1875,0
716,São Paulo,Masculino,38,4,0.0,2,1,0,7903.279166666667,0
671,São Paulo,Masculino,34,7,106603.74,2,1,1,1099.4879166666667,0
835,Minas Gerais,Feminino,29,10,130420.2,2,0,0,4428.189583333334,0
636,São Paulo,Feminino,38,1,0.0,1,1,0,1875.640833333333,0
649,Rio de Janeiro,Masculino,29,2,45022.23,1,1,1,7228.9904166666665,0
621,Minas Gerais,Masculino,27,1,74298.43,1,1,1,2190.915,0
658,Minas Gerais,Feminino,31,3,133003.03,1,0,1,6097.469583333333,1
784,Rio de Janeiro,Masculino,48,7,0.0,2,1,1,7608.74875,0
783,Rio de Janeiro,Feminino,37,1,136689.66,1,1,0,8245.44375,0
615,São Paulo,Masculino,32,4,0.0,2,1,1,259.40125,0
791,São Paulo,Feminino,44,5,0.0,2,1,1,5165.744166666666,1
762,São Paulo,Masculino,53,1,102520.37,1,1,1,7091.4749999999985,0
607,São Paulo,Masculino,35,2,0.0,2,1,1,4757.929166666667,0
